sid,time_iso,time_ns,lat,lon
b'1979241N11335',1979-09-07T17:59:59.999959744,305575199999959744,17.81999969482422,-75.05999755859375
b'1979241N11335',1979-09-07T17:59:59.999959744,305575199999959744,17.889999389648438,-74.63999938964844
b'1979241N11335',1979-09-07T20:59:59.999959744,305585999999959744,16.457500457763672,-76.13999938964844
b'1979241N11335',1979-09-07T20:59:59.999959744,305585999999959744,17.4375,-74.18000030517578
b'1979241N11335',1979-09-07T23:59:59.999959744,305596799999959744,15.360000610351562,-74.00999450683594
b'1979241N11335',1979-09-07T23:59:59.999959744,305596799999959744,15.079999923706056,-76.31999969482422
b'1979241N11335',1979-09-08T02:59:59.999959744,305607599999959744,15.18000030517578,-73.55500030517578
b'1979241N11335',1979-09-08T02:59:59.999959744,305607599999959744,14.690000534057615,-72.43499755859375
b'1979241N11335',1979-09-08T05:59:59.999959744,305618399999959744,15.209999084472656,-72.02000427246094
b'1979241N11335',1979-09-08T05:59:59.999959744,305618399999959744,14.929999351501465,-71.74000549316406
b'1979241N11335',1979-09-08T08:59:59.999959744,305629199999959744,14.967498779296877,-72.82250213623047
b'1979241N11335',1979-09-08T11:59:59.999959744,305639999999959744,17.510000228881836,-75.46000671386719
b'1979241N11335',1979-09-08T11:59:59.999959744,305639999999959744,16.739999771118164,-73.01000213623047
b'1979241N11335',1979-09-08T14:59:59.999959744,305650799999959744,18.127500534057617,-76.37000274658203
b'1979241N11335',1979-09-08T14:59:59.999959744,305650799999959744,17.427501678466797,-74.97000122070312
b'1979241N11335',1979-09-08T17:59:59.999959744,305661599999959744,20.200000762939453,-79.5199966430664
b'1979241N11335',1979-09-08T17:59:59.999959744,305661599999959744,17.75,-75.87999725341797
b'1979241N11335',1979-09-08T20:59:59.999959744,305672399999959744,17.450000762939453,-80.69499969482422
b'1979241N11335',1979-09-08T20:59:59.999959744,305672399999959744,17.380001068115234,-78.94499969482422
b'1979241N11335',1979-09-08T23:59:59.999959744,305683199999959744,18.060001373291016,-82.19000244140625
b'1979241N11335',1979-09-08T23:59:59.999959744,305683199999959744,16.940000534057617,-81.55999755859375
b'1979241N11335',1979-09-09T02:59:59.999959744,305693999999959744,17.549999237060547,-81.73999786376953
b'1979241N11335',1979-09-09T02:59:59.999959744,305693999999959744,16.780000686645508,-81.45999908447266
b'1979241N11335',1979-09-09T05:59:59.999959744,305704799999959744,17.94999885559082,-81.01000213623047
b'1979241N11335',1979-09-09T08:59:59.999959744,305715599999959744,19.329998016357425,-81.12000274658203
b'1979241N11335',1979-09-09T11:59:59.999959744,305726399999959744,20.07999992370605,-80.25
b'1979241N11335',1979-09-09T14:59:59.999959744,305737199999959744,20.247499465942383,-80.5
b'1979241N11335',1979-09-09T14:59:59.999959744,305737199999959744,20.177499771118164,-80.98999786376953
b'1979241N11335',1979-09-09T17:59:59.999959744,305747999999959744,20.600000381469727,-80.47000122070312
b'1979241N11335',1979-09-09T17:59:59.999959744,305747999999959744,19.96999931335449,-80.75
b'1979241N11335',1979-09-09T20:59:59.999959744,305758799999959744,20.924999237060547,-81.15499877929688
b'1979241N11335',1979-09-09T20:59:59.999959744,305758799999959744,20.57499885559082,-81.08499908447266
b'1979241N11335',1979-09-09T23:59:59.999959744,305769599999959744,21.0,-81.11000061035156
b'1979241N11335',1979-09-09T23:59:59.999959744,305769599999959744,21.209999084472656,-80.76000213623047
b'1979241N11335',1979-09-10T02:59:59.999959744,305780399999959744,20.47249984741211,-81.13500213623047
b'1979241N11335',1979-09-10T02:59:59.999959744,305780399999959744,20.6825008392334,-81.2750015258789
b'1979241N11335',1979-09-10T05:59:59.999959744,305791199999959744,20.670000076293945,-81.34000396728516
b'1979241N11335',1979-09-10T05:59:59.999959744,305791199999959744,20.670000076293945,-81.69000244140625
b'1979241N11335',1979-09-10T08:59:59.999959744,305801999999959744,21.63749885559082,-80.72750091552734
b'1979241N11335',1979-09-10T11:59:59.999959744,305812799999959744,22.44999885559082,-80.58999633789062
b'1979241N11335',1979-09-10T11:59:59.999959744,305812799999959744,22.3799991607666,-80.8699951171875
b'1979241N11335',1979-09-10T14:59:59.999959744,305823599999959744,22.395000457763672,-80.90750122070312
b'1979241N11335',1979-09-10T14:59:59.999959744,305823599999959744,22.325000762939453,-81.04750061035156
b'1979241N11335',1979-09-10T17:59:59.999959744,305834399999959744,22.93000030517578,-80.86000061035156
b'1979241N11335',1979-09-10T17:59:59.999959744,305834399999959744,22.299999237060547,-81.13999938964844
b'1979241N11335',1979-09-10T20:59:59.999959744,305845199999959744,22.84749984741211,-81.8550033569336
b'1979241N11335',1979-09-10T20:59:59.999959744,305845199999959744,22.07750129699707,-81.64500427246094
b'1979241N11335',1979-09-10T23:59:59.999959744,305855999999959744,22.459999084472656,-83.51000213623047
b'1979241N11335',1979-09-10T23:59:59.999959744,305855999999959744,22.25,-83.37000274658203
b'1979241N11335',1979-09-11T02:59:59.999959744,305866799999959744,22.967498779296875,-82.9949951171875
b'1979241N11335',1979-09-11T02:59:59.999959744,305866799999959744,23.107498168945312,-82.92499542236328
b'1979241N11335',1979-09-11T05:59:59.999959744,305877599999959744,23.51999855041504,-82.37000274658203
b'1979241N11335',1979-09-11T05:59:59.999959744,305877599999959744,23.170000076293945,-82.30000305175781
b'1979241N11335',1979-09-11T08:59:59.999959744,305888399999959744,23.252498626708984,-83.69000244140625
b'1979241N11335',1979-09-11T11:59:59.999959744,305899199999959744,23.84000015258789,-83.96000671386719
b'1979241N11335',1979-09-11T11:59:59.999959744,305899199999959744,23.84000015258789,-84.66000366210938
b'1979241N11335',1979-09-11T14:59:59.999959744,305909999999959744,23.99249839782715,-82.53500366210938
b'1979241N11335',1979-09-11T17:59:59.999959744,305920799999959744,23.8799991607666,-80.93000030517578
b'1979241N11335',1979-09-11T20:59:59.999959744,305931599999959744,24.845001220703125,-84.15499877929688
b'1979241N11335',1979-09-11T20:59:59.999959744,305931599999959744,24.21500015258789,-81.70500183105469
b'1979241N11335',1979-09-11T23:59:59.999959744,305942399999959744,25.350000381469727,-85.45000457763672
b'1979241N11335',1979-09-12T02:59:59.999959744,305953199999959744,26.01500129699707,-85.47000885009766
b'1979241N11335',1979-09-12T02:59:59.999959744,305953199999959744,25.94500160217285,-85.40000915527344
b'1979241N11335',1979-09-12T05:59:59.999959744,305963999999959744,26.36000061035156,-85.84000396728516
b'1979241N11335',1979-09-12T05:59:59.999959744,305963999999959744,26.290000915527344,-85.84000396728516
b'1979241N11335',1979-09-12T08:59:59.999959744,305974799999959744,25.814998626708984,-85.85250091552734
b'1979241N11335',1979-09-12T11:59:59.999959744,305985599999959744,25.93000030517578,-84.9000015258789
b'1979241N11335',1979-09-12T11:59:59.999959744,305985599999959744,25.299999237060547,-83.77999877929688
b'1979241N11335',1979-09-12T14:59:59.999959744,305996399999959744,22.19999885559082,-82.40249633789062
b'1979241N11335',1979-09-12T14:59:59.999959744,305996399999959744,21.5,-81.9124984741211
b'1979241N11335',1979-09-12T17:59:59.999959744,306007199999959744,26.51000022888184,-84.12999725341797
b'1979241N11335',1979-09-12T17:59:59.999959744,306007199999959744,27.13999938964844,-85.94999694824219
b'1979241N11335',1979-09-12T20:59:59.999959744,306017999999959744,27.292499542236328,-86.11499786376953
b'1979241N11335',1979-09-12T20:59:59.999959744,306017999999959744,26.802499771118164,-85.90499877929688
b'1979241N11335',1979-09-12T23:59:59.999959744,306028799999959744,29.07000160217285,-86.66999816894531
b'1979241N11335',1979-09-12T23:59:59.999959744,306028799999959744,28.790000915527344,-86.52999877929688
b'1979241N11335',1979-09-13T02:59:59.999959744,306039599999959744,30.45249938964844,-87.4175033569336
b'1979241N11335',1979-09-13T05:59:59.999959744,306050399999959744,31.56999969482422,-86.68000030517578
b'1979241N11335',1979-09-13T05:59:59.999959744,306050399999959744,31.28999900817871,-86.68000030517578
b'1979241N11335',1979-09-13T11:59:59.999959744,306071999999959744,33.459999084472656,-86.52999877929688
b'1979241N11335',1979-09-13T11:59:59.999959744,306071999999959744,33.25,-86.11000061035156
b'1979241N11335',1979-09-13T14:59:59.999959744,306082799999959744,34.8650016784668,-86.54999542236328
b'1979241N11335',1979-09-13T14:59:59.999959744,306082799999959744,34.095001220703125,-85.70999145507812
b'1979241N11335',1979-09-13T17:59:59.999959744,306093599999959744,34.84000015258789,-84.29000091552734
b'1979241N11335',1979-09-13T17:59:59.999959744,306093599999959744,35.68000030517578,-86.11000061035156
b'1979241N11335',1979-09-13T20:59:59.999959744,306104399999959744,36.55999755859375,-82.24500274658203
b'1979241N11335',1979-09-13T20:59:59.999959744,306104399999959744,32.0099983215332,-81.54499816894531
b'1979241N11335',1979-09-13T23:59:59.999959744,306115199999959744,37.51000213623047,-84.97000122070312
b'1979241N11335',1979-09-13T23:59:59.999959744,306115199999959744,36.880001068115234,-81.05000305175781
b'1979241N11335',1979-09-14T02:59:59.999959744,306125999999959744,39.432498931884766,-83.8375015258789
b'1979241N11335',1979-09-14T02:59:59.999959744,306125999999959744,39.36249923706055,-83.76750183105469
b'1979241N11335',1979-09-14T05:59:59.999959744,306136799999959744,40.77999877929688,-82.05000305175781
b'1979241N11335',1979-09-14T05:59:59.999959744,306136799999959744,41.20000076293945,-82.75
b'1979241N11335',1979-09-14T08:59:59.999959744,306147599999959744,43.54999923706055,-79.7874984741211
b'1979241N11335',1979-09-14T11:59:59.999959744,306158399999959744,45.380001068115234,-77.70999908447266
b'1979241N11335',1979-09-14T11:59:59.999959744,306158399999959744,45.93999862670898,-76.0999984741211
b'1979241N11335',1979-09-14T14:59:59.999959744,306169199999959744,47.775001525878906,-72.5374984741211
b'1979241N11335',1979-09-14T14:59:59.999959744,306169199999959744,46.935001373291016,-73.9375
b'1979241N11335',1979-09-14T17:59:59.999959744,306179999999959744,50.40999984741211,-68.16000366210938
b'1979241N11335',1979-09-14T17:59:59.999959744,306179999999959744,49.220001220703125,-69.91000366210938
b'1979241N11335',1979-09-14T20:59:59.999959744,306190799999959744,50.40250015258789,-65.6824951171875
b'1979241N11335',1979-09-14T23:59:59.999959744,306201599999959744,50.79999923706055,-62.88999938964844
b'1979258N20273',1979-09-14T23:59:59.999959744,306201599999959744,18.61999893188477,-85.33000183105469
b'1979258N20273',1979-09-14T23:59:59.999959744,306201599999959744,18.059999465942383,-84.9800033569336
b'1979258N20273',1979-09-15T02:59:59.999959744,306212399999959744,14.454999923706056,-84.72500610351562
b'1979258N20273',1979-09-15T02:59:59.999959744,306212399999959744,14.454999923706056,-84.6550064086914
b'1979258N20273',1979-09-15T05:59:59.999959744,306223199999959744,15.550000190734863,-85.43000030517578
b'1979258N20273',1979-09-15T05:59:59.999959744,306223199999959744,15.690000534057615,-85.56999969482422
b'1979258N20273',1979-09-15T08:59:59.999959744,306233999999959744,17.610000610351562,-86.37500762939453
b'1979258N20273',1979-09-15T11:59:59.999959744,306244799999959744,19.420000076293945,-86.77000427246094
b'1979258N20273',1979-09-15T11:59:59.999959744,306244799999959744,19.350000381469727,-86.9800033569336
b'1979258N20273',1979-09-15T14:59:59.999959744,306255599999959744,19.42500114440918,-86.77749633789062
b'1979258N20273',1979-09-15T14:59:59.999959744,306255599999959744,19.35500144958496,-86.84749603271484
b'1979258N20273',1979-09-15T17:59:59.999959744,306266399999959744,18.790000915527344,-87.02999877929688
b'1979258N20273',1979-09-15T17:59:59.999959744,306266399999959744,18.71999931335449,-86.95999908447266
b'1979258N20273',1979-09-15T20:59:59.999959744,306277199999959744,18.229999542236328,-88.5250015258789
b'1979258N20273',1979-09-15T20:59:59.999959744,306277199999959744,18.229999542236328,-88.24500274658203
b'1979258N20273',1979-09-15T23:59:59.999959744,306287999999959744,18.790000915527344,-89.27999877929688
b'1979258N20273',1979-09-15T23:59:59.999959744,306287999999959744,18.71999931335449,-89.0
b'1979258N20273',1979-09-16T02:59:59.999959744,306298799999959744,19.100000381469727,-89.15999603271484
b'1979258N20273',1979-09-16T02:59:59.999959744,306298799999959744,19.030000686645508,-88.73999786376953
b'1979258N20273',1979-09-16T05:59:59.999959744,306309599999959744,18.299999237060547,-89.87999725341797
b'1979258N20273',1979-09-16T05:59:59.999959744,306309599999959744,18.299999237060547,-89.87999725341797
b'1979258N20273',1979-09-16T08:59:59.999959744,306320399999959744,17.670000076293945,-87.43000030517578
b'1979258N20273',1979-09-16T11:59:59.999959744,306331199999959744,19.649999618530277,-90.02999877929688
b'1979258N20273',1979-09-16T11:59:59.999959744,306331199999959744,18.18000030517578,-87.93000030517578
b'1979258N20273',1979-09-16T14:59:59.999959744,306341999999959744,20.49250030517578,-90.8125
b'1979258N20273',1979-09-16T14:59:59.999959744,306341999999959744,20.002500534057617,-90.53250122070312
b'1979258N20273',1979-09-16T17:59:59.999959744,306352799999959744,21.71999931335449,-91.90999603271484
b'1979258N20273',1979-09-16T17:59:59.999959744,306352799999959744,21.15999984741211,-91.83999633789062
b'1979258N20273',1979-09-16T20:59:59.999959744,306363599999959744,21.670000076293945,-92.54750061035156
b'1979258N20273',1979-09-16T20:59:59.999959744,306363599999959744,21.600000381469727,-92.4074935913086
b'1979258N20273',1979-09-16T23:59:59.999959744,306374399999959744,21.11000061035156,-91.56999969482422
b'1979258N20273',1979-09-16T23:59:59.999959744,306374399999959744,21.18000030517578,-91.5
b'1979258N20273',1979-09-17T02:59:59.999959744,306385199999959744,21.782501220703125,-93.6750030517578
b'1979258N20273',1979-09-17T02:59:59.999959744,306385199999959744,21.642501831054688,-93.53500366210938
b'1979258N20273',1979-09-17T05:59:59.999959744,306395999999959744,21.040000915527344,-94.55999755859376
b'1979258N20273',1979-09-17T05:59:59.999959744,306395999999959744,21.530000686645508,-94.48999786376952
b'1979258N20273',1979-09-17T08:59:59.999959744,306406799999959744,19.71000099182129,-94.71749877929688
b'1979258N20273',1979-09-17T11:59:59.999959744,306417599999959744,19.6299991607666,-94.51000213623048
b'1979258N20273',1979-09-17T11:59:59.999959744,306417599999959744,19.420000076293945,-94.58000183105467
b'1979258N20273',1979-09-17T14:59:59.999959744,306428399999959744,18.927499771118164,-94.30249786376952
b'1979258N20273',1979-09-17T14:59:59.999959744,306428399999959744,18.997499465942383,-94.1624984741211
b'1979258N20273',1979-09-17T17:59:59.999959744,306439199999959744,18.6299991607666,-94.11000061035156
b'1979258N20273',1979-09-17T17:59:59.999959744,306439199999959744,18.489999771118164,-93.97000122070312
b'1979258N20273',1979-09-17T20:59:59.999959744,306449999999959744,20.10249900817871,-94.5124969482422
b'1979258N20273',1979-09-17T20:59:59.999959744,306449999999959744,19.89249992370605,-94.37249755859376
b'1979258N20273',1979-09-17T23:59:59.999959744,306460799999959744,19.709999084472656,-95.20999908447266
b'1979258N20273',1979-09-17T23:59:59.999959744,306460799999959744,18.44999885559082,-96.54000091552734
b'1979258N20273',1979-09-18T02:59:59.999959744,306471599999959744,19.542499542236328,-95.20750427246094
b'1979258N20273',1979-09-18T02:59:59.999959744,306471599999959744,17.65250015258789,-97.02750396728516
b'1979258N20273',1979-09-18T05:59:59.999959744,306482399999959744,19.530000686645508,-93.86000061035156
